Id,Label,timeset,0,1,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
python-camelot,python-camelot,,0,2100,0,30,5,0.367774,0.381633,0
npm-package,npm-package,,1,2100,0,24,6,0.376262,0.392595,16.674971
kentico-cloud,kentico-cloud,,8,2100,0,22,6,0.395302,0.414203,160.506548
microsoft-graph-teams,microsoft-graph-teams,,8,2100,0,9,5,0.386261,0.403269,68.620905
azure-spatial-anchors,azure-spatial-anchors,,8,2100,0,21,5,0.409043,0.427178,0
amp-email,amp-email,,1,2100,0,4,6,0.359275,0.371498,17.846156
dataloader,dataloader,,0,2100,0,13,5,0.40401,0.422315,98.89507
rewards,rewards,,0,2100,0,14,6,0.270558,0.277444,9466.309369
nginx-ingress,nginx-ingress,,6,2062.5,0,126,5,0.420774,0.440472,4206.316983
flare,flare,,13,2000,0,35,6,0.373835,0.389798,69.877438
visual-studio-2017-build-tools,visual-studio-2017-build-tools,,8,2000,0,55,5,0.44305,0.459038,1260.35416
data-layers,data-layers,,5,2000,0,12,5,0.427674,0.445016,0
moleculer,moleculer,,1,2000,0,25,6,0.379517,0.396028,32.345096
react-jsonschema-forms,react-jsonschema-forms,,1,2000,0,25,6,0.370356,0.385449,4.062718
serverless-application-model,serverless-application-model,,6,2000,0,31,5,0.38531,0.402258,183.174981
jib,jib,,6,2000,0,30,6,0.372205,0.387437,168.550661
dart-isolates,dart-isolates,,13,2000,0,33,6,0.350399,0.36,0
mui-datatable,mui-datatable,,1,2000,0,30,6,0.368206,0.38301,11.321296
angular-ivy,angular-ivy,,1,2000,0,31,6,0.367371,0.382006,0.142857
jest-puppeteer,jest-puppeteer,,1,2000,0,13,6,0.371264,0.386532,4.718129
cdap,cdap,,6,2000,0,17,5,0.39424,0.4117,333.128006
react-static,react-static,,1,2000,0,24,6,0.372678,0.388484,4.106851
angular-material-datetimepicker,angular-material-datetimepicker,,1,2000,0,26,6,0.367774,0.382485,0.534728
kusto-query-language,kusto-query-language,,8,2000,0,32,6,0.337721,0.34241,0.666667
corretto,corretto,,3,2000,0,22,6,0.369365,0.384082,56.625208
rapids,rapids,,0,2000,0,28,5,0.366912,0.380532,4.470536
shinymodules,shinymodules,,0,2000,0,27,6,0.337964,0.342851,0
app-actions,app-actions,,3,2000,0,23,6,0.349019,0.358065,0
spring-batch-tasklet,spring-batch-tasklet,,3,2000,0,22,6,0.360654,0.373273,124.089493
dynamics-business-central,dynamics-business-central,,8,2000,0,16,6,0.370239,0.38524,275.674747
kong-plugin,kong-plugin,,6,2000,0,5,6,0.35552,0.366798,0
account-linking,account-linking,,13,2000,0,8,6,0.354072,0.364736,123.080098
kinesis,kinesis,,6,2000,0,18,5,0.405791,0.423894,0
microsoft-graph-sdks,microsoft-graph-sdks,,8,1988.888889,0,147,5,0.460836,0.473521,464.30217
oracle18c,oracle18c,,4,1966.666667,0,46,5,0.425464,0.443561,2888.310541
torchvision,torchvision,,0,1966.666667,0,52,5,0.369743,0.384384,19.556827
ganache,ganache,,6,1950,0,21,5,0.411193,0.429443,348.258294
macos-mojave,macos-mojave,,13,1946.153846,0,502,5,0.479767,0.492009,35746.246352
queryselector,queryselector,,5,1900,0,45,5,0.406177,0.424597,0.146505
postgraphile,postgraphile,,1,1900,0,17,6,0.38588,0.403358,1.861858
beam-sql,beam-sql,,6,1900,0,5,6,0.36401,0.377355,0
fastify,fastify,,1,1900,0,59,6,0.377351,0.393916,0.360891
conda-build,conda-build,,0,1900,0,13,5,0.37563,0.391076,48.81036
iphone-xs,iphone-xs,,13,1900,0,33,6,0.344385,0.351974,32.042826
splitchunksplugin,splitchunksplugin,,1,1900,0,27,6,0.373034,0.388743,0
mongodb-geospatial,mongodb-geospatial,,1,1900,0,28,5,0.403143,0.421285,0
corestore,corestore,,13,1900,0,40,6,0.348785,0.357796,0
laravel-lighthouse,laravel-lighthouse,,4,1900,0,31,6,0.34517,0.352719,0
barbajs,barbajs,,1,1900,0,27,6,0.36951,0.384501,0
waypoint,waypoint,,1,1900,0,34,5,0.426314,0.444104,236.023998
parquet-mr,parquet-mr,,2,1900,0,6,6,0.359165,0.371214,36.512371
knowledge-graph,knowledge-graph,,2,1900,0,9,5,0.399642,0.417753,2.742345
googlemobileads,googlemobileads,,3,1900,0,24,6,0.39704,0.415499,381.086123
flutter-image,flutter-image,,13,1900,0,42,6,0.338086,0.3436,8.778151
node-addon-api,node-addon-api,,1,1900,0,39,6,0.380779,0.397536,1.651441
gridsome,gridsome,,1,1900,0,10,6,0.372412,0.388033,47.992621
flutterwebviewplugin,flutterwebviewplugin,,13,1900,0,36,6,0.384018,0.401459,0
google-cloud-tasks,google-cloud-tasks,,6,1900,0,15,5,0.428259,0.445584,12.163606
elasticsearch-opendistro,elasticsearch-opendistro,,6,1900,0,6,6,0.357252,0.36864,0
adoptopenjdk,adoptopenjdk,,3,1900,0,22,6,0.360516,0.37322,10.778702
tensorflowjs,tensorflowjs,,0,1900,0,35,5,0.398929,0.416901,60.80836
blazor-client-side,blazor-client-side,,8,1900,0,29,6,0.38569,0.40334,2.80194
faster-rcnn,faster-rcnn,,0,1883.333333,0,107,5,0.395902,0.414469,799.020405
commando,commando,,1,1850,0,33,6,0.370239,0.38513,0.966756
arduino-c++,arduino-c++,,9,1840,0,38,6,0.372383,0.387732,18.76884
converters,converters,,0,1823.809524,0,461,5,0.488249,0.495896,3426.022698
attention-mechanism,attention-mechanism,,0,1800,0,12,5,0.367084,0.380887,2.533333
ctc,ctc,,0,1800,0,21,5,0.368466,0.382503,0
micro-frontend,micro-frontend,,1,1800,0,49,6,0.392165,0.410831,447.349811
appsync-apollo-client,appsync-apollo-client,,6,1800,0,23,6,0.388402,0.4065,152.080961
facebook-business-sdk,facebook-business-sdk,,13,1800,0,16,5,0.401213,0.419457,132.887585
gcp-ai-platform-notebook,gcp-ai-platform-notebook,,0,1800,0,17,5,0.37518,0.390596,53.511858
cmake-language,cmake-language,,9,1800,0,9,6,0.343981,0.351069,0
spring-tools-4,spring-tools-4,,3,1800,0,11,6,0.360627,0.373166,0
github-webhook,github-webhook,,6,1800,0,3,6,0.338696,0.343348,35.912427
sapui5-smarttable,sapui5-smarttable,,1,1800,0,5,6,0.362436,0.375545,0
amazon-linux-2,amazon-linux-2,,6,1800,0,14,5,0.410653,0.428775,0
aws-java-sdk-2.x,aws-java-sdk-2.x,,6,1800,0,20,6,0.390859,0.408701,0
n-api,n-api,,1,1800,0,37,6,0.383641,0.400696,12.381129
raspbian-stretch,raspbian-stretch,,0,1800,0,13,5,0.392165,0.409925,587.109262
tinymce-5,tinymce-5,,1,1800,0,11,6,0.363559,0.377,31.725722
smsretriverapi,smsretriverapi,,3,1800,0,21,6,0.372412,0.387508,0
spotfire-webplayer,spotfire-webplayer,,3,1800,0,2,6,0.362772,0.375722,0
tfx,tfx,,0,1800,0,30,5,0.37723,0.392993,63.01632
android-app-links,android-app-links,,3,1800,0,21,6,0.372471,0.387721,0.2
react-native-paper,react-native-paper,,1,1800,0,25,6,0.358589,0.370774,0
ipados,ipados,,13,1800,0,31,6,0.347546,0.356464,33.044316
geometric-deep-learning,geometric-deep-learning,,0,1800,0,3,6,0.269147,0.274629,1.341775
google-sheets-importxml,google-sheets-importxml,,5,1760,0,92,6,0.372826,0.388726,18.431555
spring-micrometer,spring-micrometer,,3,1750,0,79,6,0.368351,0.382893,17.904942
nativescript-vue,nativescript-vue,,1,1741.176471,0,162,6,0.421454,0.440465,435.690901
orange3,orange3,,0,1700,0,2,5,0.369802,0.383994,0
ssim,ssim,,0,1700,0,14,5,0.382578,0.39901,53.662382
azerothcore,azerothcore,,9,1700,0,31,6,0.383484,0.400767,345.601079
verdaccio,verdaccio,,1,1700,0,10,6,0.369802,0.384579,17.744369
etherscan,etherscan,,6,1700,0,3,6,0.368756,0.383443,0
mediacapture,mediacapture,,8,1700,0,16,6,0.384018,0.401115,0
divi-theme,divi-theme,,4,1700,0,29,6,0.373835,0.389578,0
jakarta-ee,jakarta-ee,,3,1700,0,20,6,0.365882,0.380177,35.71729
symfony-messenger,symfony-messenger,,4,1700,0,13,6,0.34441,0.351867,1.771429
automapper-8,automapper-8,,8,1700,0,12,6,0.354902,0.366212,0
kotlin-dsl,kotlin-dsl,,3,1700,0,19,6,0.371822,0.386958,1101.624957
kentico-api,kentico-api,,8,1700,0,24,6,0.384521,0.401991,372.931188
daml,daml,,6,1700,0,12,5,0.408225,0.426219,0
sql-null,sql-null,,4,1700,0,24,5,0.414277,0.432627,128.929052
amazon-dynamodb-local,amazon-dynamodb-local,,6,1700,0,16,6,0.400085,0.418498,0
react-suspense,react-suspense,,1,1700,0,27,6,0.365114,0.379148,2.758488
razor-components,razor-components,,8,1700,0,31,6,0.364519,0.378502,7.574336
type-graphql,type-graphql,,1,1700,0,25,6,0.35137,0.361313,0
esp-idf,esp-idf,,9,1700,0,20,6,0.37494,0.39077,10.737443
dtype,dtype,,0,1700,0,27,5,0.372146,0.386976,0
uikitformac,uikitformac,,13,1700,0,25,6,0.344334,0.351832,0
aws-cloudformation,aws-cloudformation,,6,1700,0,14,6,0.346239,0.353802,0
micronaut,micronaut,,3,1678.571429,0,178,6,0.397477,0.417256,3373.365874
kubeflow,kubeflow,,6,1666.666667,0,28,5,0.37521,0.390827,1133.029233
fedora-29,fedora-29,,9,1600,0,13,5,0.405545,0.423805,892.237561
kiwi-tcms,kiwi-tcms,,6,1600,0,18,5,0.37512,0.390348,115.150332
material-ui-pickers,material-ui-pickers,,1,1600,0,43,6,0.369802,0.384998,5.951366
microsoft-planner,microsoft-planner,,8,1600,0,5,6,0.362941,0.376312,0
wscript.shell,wscript.shell,,5,1600,0,12,6,0.390404,0.408364,0
django-formtools,django-formtools,,0,1600,0,25,5,0.368756,0.382769,0
swift4.2.1,swift4.2.1,,13,1600,0,28,6,0.358643,0.371356,67.920311
react-snap,react-snap,,1,1600,0,24,6,0.371352,0.386745,0.420467
asgi,asgi,,0,1600,0,25,5,0.37524,0.390703,28.651824
tomee-8,tomee-8,,3,1600,0,12,6,0.359275,0.371569,0.85812
qopenglwidget,qopenglwidget,,9,1600,0,8,6,0.343956,0.350962,0
libvlcsharp,libvlcsharp,,13,1600,0,11,6,0.37491,0.390813,106.161957
vue-directives,vue-directives,,1,1600,0,13,6,0.367515,0.381999,7.415375
ev3,ev3,,0,1600,0,16,5,0.395169,0.412712,0
webdriver-io-v4,webdriver-io-v4,,3,1600,0,16,6,0.394273,0.412474,87.198145
react-pose,react-pose,,1,1600,0,36,6,0.372945,0.388761,14.322683
unitywebrequest,unitywebrequest,,8,1600,0,16,6,0.386738,0.404405,0
amazon-textract,amazon-textract,,6,1600,0,27,5,0.440101,0.456198,120.301692
cni,cni,,6,1550,0,15,6,0.346571,0.354689,26.136439
lambda-authorizer,lambda-authorizer,,6,1550,0,34,5,0.421038,0.438786,0
flutter-plugin,flutter-plugin,,13,1540,0,180,6,0.409436,0.429201,1853.312755
react-spring,react-spring,,1,1520,0,144,6,0.374342,0.390501,13.760101
django-datatable,django-datatable,,0,1500,0,27,5,0.376776,0.392407,0
azure-function-async,azure-function-async,,8,1500,0,22,5,0.420737,0.438608,53.753346
papermill,papermill,,0,1500,0,18,5,0.367659,0.381349,0
flutter-desktop,flutter-desktop,,13,1500,0,23,6,0.33794,0.342961,0
chartjs-plugin-zoom,chartjs-plugin-zoom,,1,1500,0,13,6,0.367745,0.382141,0
oracle.manageddataaccess,oracle.manageddataaccess,,8,1500,0,19,6,0.354929,0.366159,0
hyperledger-caliper,hyperledger-caliper,,6,1500,0,4,6,0.346955,0.355154,82.568564
adobe-xd,adobe-xd,,1,1500,0,21,6,0.394173,0.412528,0
react-popper,react-popper,,1,1500,0,22,6,0.372501,0.387998,0
selenium-remotedriver,selenium-remotedriver,,3,1500,0,14,5,0.427051,0.444334,103.784272
prometheus-java,prometheus-java,,6,1500,0,12,6,0.360876,0.37377,52.900181
azure-cosmosdb-tables,azure-cosmosdb-tables,,8,1500,0,15,5,0.408972,0.427054,0
quectel,quectel,,9,1500,0,5,6,0.344992,0.352062,0
imagedata,imagedata,,1,1500,0,16,5,0.428259,0.445584,0
leaflet-draw,leaflet-draw,,1,1500,0,14,6,0.3733,0.38907,256.159602
iphone-xr,iphone-xr,,13,1500,0,25,6,0.373865,0.390064,161.850943
buildbox,buildbox,,3,1500,0,16,6,0.40259,0.421143,93.392638
amp-form,amp-form,,1,1500,0,7,5,0.405756,0.423823,179.71093
prometheus-blackbox-exporter,prometheus-blackbox-exporter,,6,1500,0,5,6,0.297058,0.30383,0
liquibase-sql,liquibase-sql,,3,1500,0,7,6,0.366854,0.380994,0
simple-peer,simple-peer,,1,1500,0,16,6,0.374581,0.390394,0
fileprovider,fileprovider,,3,1500,0,20,6,0.383798,0.400962,32.465004
spring-cloud-kubernetes,spring-cloud-kubernetes,,3,1500,0,18,6,0.365968,0.380089,14.856916
react-draft-wysiwyg,react-draft-wysiwyg,,1,1500,0,21,6,0.364405,0.378225,0.058824
azure-analytics,azure-analytics,,8,1500,0,18,6,0.341504,0.347753,20.811798
batchsize,batchsize,,0,1500,0,15,5,0.368495,0.382538,0
flutter-platform-channel,flutter-platform-channel,,13,1500,0,25,6,0.350452,0.360213,0.083333
aws-cloudwatch-log-insights,aws-cloudwatch-log-insights,,6,1500,0,10,6,0.377503,0.393365,0
google-people-api,google-people-api,,5,1500,0,8,5,0.393777,0.411292,0
form-recognizer,form-recognizer,,8,1500,0,5,5,0.389142,0.40634,0
ef-core-3.0,ef-core-3.0,,8,1500,0,15,6,0.353566,0.364473,0.1
pyspark-dataframes,pyspark-dataframes,,2,1500,0,8,5,0.370677,0.385041,0
papers,papers,,0,1500,0,6,5,0.31275,0.318672,249.348772
spark-shell,spark-shell,,2,1433.333333,0,5,6,0.369685,0.384366,271.723264
connected-react-router,connected-react-router,,1,1433.333333,0,51,6,0.365968,0.380177,120.190834
openvino,openvino,,0,1425,0,53,5,0.386388,0.403536,581.095228
sharepoint-rest-api,sharepoint-rest-api,,8,1425,0,25,5,0.448767,0.463635,223.095036
vue-cli-3,vue-cli-3,,1,1420.588235,0,198,5,0.448167,0.464249,1346.931763
nginx-config,nginx-config,,6,1417.142857,0,182,5,0.448853,0.464604,1727.512774
half-precision-float,half-precision-float,,0,1400,0,17,5,0.383892,0.400785,88.136918
vscode-python,vscode-python,,9,1400,0,11,5,0.371528,0.386212,8.299677
rad-studio,rad-studio,,9,1400,0,27,6,0.397511,0.416315,4185.112258
azure-notebooks,azure-notebooks,,8,1400,0,25,5,0.412457,0.431005,895.558477
skaffold,skaffold,,6,1400,0,10,5,0.411914,0.43016,141.995074
cakephp-3.6,cakephp-3.6,,4,1400,0,29,6,0.377958,0.394448,1.369866
serverless-offline,serverless-offline,,6,1400,0,11,5,0.403073,0.42125,0.091071
aws-aurora-serverless,aws-aurora-serverless,,6,1400,0,24,6,0.362632,0.376131,12.234868
python-zappa,python-zappa,,6,1400,0,19,5,0.373449,0.388502,0
zkemkeeper,zkemkeeper,,8,1400,0,18,6,0.358124,0.37033,2.352757
usb-camera,usb-camera,,3,1400,0,14,5,0.415523,0.433656,580.51886
google-cloud-vpn,google-cloud-vpn,,6,1400,0,7,6,0.359082,0.371732,5709.588946
apollo-boost,apollo-boost,,1,1400,0,9,6,0.373093,0.388715,5.410046
nuxt-i18n,nuxt-i18n,,1,1400,0,12,6,0.362464,0.37558,0
qtest,qtest,,9,1400,0,10,5,0.37491,0.390046,146.683138
steeltoe,steeltoe,,8,1400,0,6,6,0.353779,0.364597,0
grecaptcha,grecaptcha,,1,1400,0,17,6,0.393051,0.411534,0.115385
wxmaxima,wxmaxima,,0,1400,0,2,5,0.370531,0.384775,0
lottie-ios,lottie-ios,,13,1400,0,22,6,0.368004,0.382733,343.280551
kaniko,kaniko,,6,1400,0,10,6,0.342351,0.348765,3.543546
ms-access-macros,ms-access-macros,,5,1400,0,6,6,0.342176,0.348566,0
powerapps-collection,powerapps-collection,,8,1400,0,15,6,0.337794,0.342428,84.061771
vertx-eventbus,vertx-eventbus,,3,1400,0,5,6,0.359192,0.37125,0
python-poetry,python-poetry,,0,1400,0,23,5,0.37578,0.391076,0
headless-cms,headless-cms,,4,1400,0,16,6,0.376021,0.392513,48.843044
powerapps-canvas,powerapps-canvas,,8,1400,0,10,6,0.339014,0.344381,1182.733918
ctf,ctf,,9,1400,0,14,5,0.411914,0.429894,375.817861
librdkafka,librdkafka,,2,1400,0,11,6,0.371528,0.386638,310.134125
graylog3,graylog3,,6,1400,0,5,6,0.362101,0.374675,0.385119
android-listadapter,android-listadapter,,3,1400,0,25,6,0.387984,0.40563,106.598959
grails-4,grails-4,,3,1400,0,4,6,0.342526,0.349574,0
webrtc-android,webrtc-android,,1,1400,0,13,6,0.349045,0.358172,0.25
watch-os-6,watch-os-6,,13,1400,0,17,6,0.344259,0.351672,0
k-fold,k-fold,,0,1400,0,12,5,0.372058,0.386869,0
ngx-admin,ngx-admin,,1,1375,0,94,6,0.376172,0.392542,4.98174
meta-query,meta-query,,4,1366.666667,0,72,6,0.357089,0.368818,27.059213
grpc-python,grpc-python,,6,1360,0,72,5,0.419047,0.437029,65.683902
multer-gridfs-storage,multer-gridfs-storage,,1,1350,0,44,6,0.376112,0.392496,4.134905
lit-element,lit-element,,1,1346.153846,0,255,6,0.384678,0.402836,409.509061
django-2.1,django-2.1,,0,1344.444444,0,437,5,0.417111,0.435939,257.442188
imbalanced-learn,imbalanced-learn,,0,1300,0,12,5,0.366253,0.379911,2.515152
bash-trap,bash-trap,,9,1300,0,6,6,0.35633,0.367309,0
parse-ios-sdk,parse-ios-sdk,,13,1300,0,17,6,0.344208,0.351459,0
statelesswidget,statelesswidget,,13,1300,0,32,6,0.350478,0.360319,0
sap-crm,sap-crm,,5,1300,0,1,7,0.264269,0.26884,0
djoser,djoser,,0,1300,0,21,5,0.368785,0.382875,0
nullablereferencetypes,nullablereferencetypes,,8,1300,0,63,6,0.353832,0.364828,1.806349
open-json,open-json,,4,1300,0,49,6,0.383359,0.400394,0
debian-buster,debian-buster,,9,1300,0,22,5,0.428415,0.445868,1071.921282
slack-dialog,slack-dialog,,6,1300,0,11,6,0.389627,0.407583,0.301149
angular-devkit,angular-devkit,,1,1300,0,21,6,0.347007,0.355556,2.340644
amazon-sumerian,amazon-sumerian,,6,1300,0,18,6,0.404149,0.422705,395.243057
apollo-link,apollo-link,,1,1300,0,10,6,0.347495,0.35645,9.417656
aws-appsync-ios,aws-appsync-ios,,6,1300,0,24,6,0.353513,0.364043,18.130539
umdf,umdf,,9,1300,0,9,6,0.367313,0.381544,0
downshift,downshift,,1,1300,0,21,6,0.364321,0.378048,0
microsoft-adal-angular6,microsoft-adal-angular6,,8,1300,0,18,6,0.367716,0.382343,0.619303
eclipse-2018-09,eclipse-2018-09,,3,1300,0,13,6,0.359247,0.371463,0.416667
grandstack,grandstack,,1,1300,0,5,6,0.369918,0.384792,0
razor-class-library,razor-class-library,,8,1300,0,15,6,0.38289,0.400146,0
array-indexing,array-indexing,,1,1300,0,22,5,0.430458,0.447483,295.008489
jamstack,jamstack,,1,1300,0,26,5,0.402072,0.42054,339.881405
hyperas,hyperas,,0,1300,0,15,5,0.368409,0.382361,0
azure-devops-server,azure-devops-server,,8,1300,0,9,6,0.319583,0.324601,1.276558
google-cloud-load-balancer,google-cloud-load-balancer,,6,1300,0,2,6,0.306003,0.312396,11.833918
postgres-10,postgres-10,,4,1300,0,16,6,0.366912,0.381154,201.097459
eclipse-ditto,eclipse-ditto,,6,1300,0,12,6,0.39805,0.416297,121.162236
ruby-2.6,ruby-2.6,,12,1300,0,8,6,0.353326,0.363529,0
google-drive-picker,google-drive-picker,,5,1300,0,13,6,0.391609,0.409783,1.031425
vapor-fluent,vapor-fluent,,13,1300,0,15,6,0.350609,0.360103,0
cudf,cudf,,0,1300,0,22,5,0.366168,0.379592,0
aws-msk,aws-msk,,6,1300,0,16,6,0.37494,0.390667,13.885814
sharepoint-2019,sharepoint-2019,,8,1300,0,3,6,0.341604,0.347753,0
podman,podman,,6,1300,0,10,6,0.341952,0.34809,4694
fusionauth,fusionauth,,3,1300,0,5,6,0.360821,0.373486,10.361643
tensorflow-federated,tensorflow-federated,,0,1300,0,19,5,0.368409,0.382361,1.886687
kustomize,kustomize,,6,1300,0,1,7,0.275125,0.281399,0
react-hooks-testing-library,react-hooks-testing-library,,1,1300,0,28,6,0.365996,0.380213,0
qt5.12,qt5.12,,9,1300,0,12,5,0.37572,0.39104,81.107375
react-window,react-window,,1,1300,0,19,6,0.371146,0.386354,0
apple-sign-in,apple-sign-in,,13,1300,0,17,6,0.412385,0.431129,258.422012
recaptcha-v3,recaptcha-v3,,1,1271.428571,0,91,5,0.461198,0.474437,153.198019
koin,koin,,3,1262.5,0,101,6,0.373122,0.388715,5.674453
execute-sql-task,execute-sql-task,,4,1250,0,35,6,0.344612,0.352119,2.39082
androidx,androidx,,3,1228.75,0,1388,6,0.416889,0.438324,6462.784351
azure-aks,azure-aks,,6,1226.086957,0,352,5,0.443762,0.461807,7642.314325
pipelines,pipelines,,0,1200,0,5,5,0.366225,0.379734,0.5
powerbi-custom-visuals,powerbi-custom-visuals,,5,1200,0,31,6,0.371734,0.387075,54.727882
takesscreenshot,takesscreenshot,,3,1200,0,10,5,0.420209,0.437952,0
appjar,appjar,,0,1200,0,16,5,0.367659,0.381349,0
realm-cloud,realm-cloud,,13,1200,0,14,6,0.382018,0.399098,40.287914
react-native-gifted-chat,react-native-gifted-chat,,1,1200,0,57,6,0.381614,0.398779,222.7043
azuresphere,azuresphere,,8,1200,0,12,6,0.344057,0.351143,9.336919
graphene-sqlalchemy,graphene-sqlalchemy,,1,1200,0,14,5,0.368814,0.382982,171.550094
gatling-jsonpath,gatling-jsonpath,,2,1200,0,2,6,0.341604,0.347753,0
airpods,airpods,,13,1200,0,16,6,0.344158,0.351317,0
rxjs-marbles,rxjs-marbles,,1,1200,0,8,6,0.344866,0.352545,0
elasticsearch-geo-shape,elasticsearch-geo-shape,,6,1200,0,1,7,0.309044,0.315616,0
scala-2.13,scala-2.13,,2,1200,0,2,6,0.33433,0.338381,2.347199
google-dl-platform,google-dl-platform,,0,1200,0,8,5,0.36694,0.380568,1850.016167
observablehq,observablehq,,1,1200,0,10,6,0.372678,0.388147,0
fabric8-maven-plugin,fabric8-maven-plugin,,3,1200,0,10,6,0.368293,0.382698,15.554132
unity3d-shaders,unity3d-shaders,,8,1200,0,3,6,0.353486,0.364153,0
azure-digital-twins,azure-digital-twins,,8,1200,0,13,6,0.343604,0.350664,38.880797
manim,manim,,0,1200,0,17,5,0.367687,0.381455,0
vue-storefront,vue-storefront,,1,1200,0,5,6,0.368293,0.382662,0
google-cloud-talent-solution,google-cloud-talent-solution,,5,1200,0,12,5,0.400153,0.418179,71.11637
crawlera,crawlera,,0,1200,0,9,5,0.38882,0.405861,0
gitlab-ee,gitlab-ee,,6,1200,0,1,6,0.338647,0.343206,0
instrumented-test,instrumented-test,,3,1200,0,16,6,0.37056,0.38536,0
logstash-filter,logstash-filter,,6,1200,0,4,5,0.394737,0.412286,0
django-select2,django-select2,,0,1200,0,19,5,0.368756,0.382769,0
google-cloud-identity,google-cloud-identity,,6,1200,0,2,6,0.351107,0.360834,0
constraintset,constraintset,,3,1200,0,16,6,0.370502,0.385147,0
runnable-jar,runnable-jar,,3,1200,0,12,6,0.360295,0.37267,0
geopackage,geopackage,,0,1200,0,13,5,0.389885,0.407281,8.625401
elastic-apm,elastic-apm,,6,1200,0,13,5,0.419459,0.437543,107.53914
react-native-bridge,react-native-bridge,,1,1200,0,29,6,0.386134,0.403802,183.27883
vue-dynamic-components,vue-dynamic-components,,1,1200,0,7,6,0.367486,0.381892,0
faust,faust,,0,1200,0,9,5,0.367716,0.381491,0
tensorboardx,tensorboardx,,0,1200,0,7,5,0.372767,0.387561,0
apache-kafka-security,apache-kafka-security,,2,1200,0,7,5,0.394903,0.412517,150.187135
